Artifact Kind,Schema Name,Schema Path,JSON Schema,Fused,Fused ClassNames,Fused ClassName CSS Tokens
property,version,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/version.schema.json,✅,✅,✅,✅
property,video,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/video.schema.json,✅,✅,✅,✅
property,videoFormat,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/videoFormat.schema.json,✅,✅,✅,✅
property,videoFrameSize,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/videoFrameSize.schema.json,✅,✅,✅,✅
property,videoQuality,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/videoQuality.schema.json,✅,✅,✅,✅
property,warning,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/warning.schema.json,✅,✅,✅,✅
property,warranty,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/warranty.schema.json,✅,✅,✅,✅
property,warrantyScope,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/warrantyScope.schema.json,✅,✅,✅,✅
property,weight,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/weight.schema.json,✅,✅,✅,✅
property,weightPercentage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/weightPercentage.schema.json,✅,✅,✅,✅
property,width,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/width.schema.json,✅,✅,✅,✅
property,wordCount,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/wordCount.schema.json,✅,✅,✅,✅
property,workExample,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/workExample.schema.json,✅,✅,✅,✅
property,workFeatured,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/workFeatured.schema.json,✅,✅,✅,✅
property,workLocation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/workLocation.schema.json,✅,✅,✅,✅
property,workPerformed,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/workPerformed.schema.json,✅,✅,✅,✅
property,worksFor,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/worksFor.schema.json,✅,✅,✅,✅
property,workTranslation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/workTranslation.schema.json,✅,✅,✅,✅
property,worstRating,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/worstRating.schema.json,✅,✅,✅,✅
property,xpath,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/xpath.schema.json,✅,✅,✅,✅
property,yield,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/yield.schema.json,✅,✅,✅,✅
enumeration,ActionStatusType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/ActionStatusType.schema.json,✅,✅,✅,✅
enumeration,AdultOrientedEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/AdultOrientedEnumeration.schema.json,✅,✅,✅,✅
enumeration,BusinessEntityType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/BusinessEntityType.schema.json,✅,✅,✅,✅
enumeration,BusinessFunction,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/BusinessFunction.schema.json,✅,✅,✅,✅
enumeration,CertificationStatusEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/CertificationStatusEnumeration.schema.json,✅,✅,✅,✅
enumeration,ContactPointOption,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/ContactPointOption.schema.json,✅,✅,✅,✅
enumeration,DayOfWeek,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/DayOfWeek.schema.json,✅,✅,✅,✅
enumeration,DeliveryMethod,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/DeliveryMethod.schema.json,✅,✅,✅,✅
enumeration,DigitalPlatformEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/DigitalPlatformEnumeration.schema.json,✅,✅,✅,✅
enumeration,DrugPregnancyCategory,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/DrugPregnancyCategory.schema.json,✅,✅,✅,✅
enumeration,DrugPrescriptionStatus,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/DrugPrescriptionStatus.schema.json,✅,✅,✅,✅
enumeration,EnergyEfficiencyEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/EnergyEfficiencyEnumeration.schema.json,✅,✅,✅,✅
enumeration,EUEnergyEfficiencyEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/EUEnergyEfficiencyEnumeration.schema.json,✅,✅,✅,✅
enumeration,EventAttendanceModeEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/EventAttendanceModeEnumeration.schema.json,✅,✅,✅,✅
enumeration,EventStatusType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/EventStatusType.schema.json,✅,✅,✅,✅
enumeration,FulfillmentTypeEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/FulfillmentTypeEnumeration.schema.json,✅,✅,✅,✅
enumeration,GenderType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/GenderType.schema.json,✅,✅,✅,✅
enumeration,GovernmentBenefitsType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/GovernmentBenefitsType.schema.json,✅,✅,✅,✅
enumeration,IPTCDigitalSourceEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/IPTCDigitalSourceEnumeration.schema.json,✅,✅,✅,✅
enumeration,ItemAvailability,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/ItemAvailability.schema.json,✅,✅,✅,✅
enumeration,ItemListOrderType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/ItemListOrderType.schema.json,✅,✅,✅,✅
enumeration,MapCategoryType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MapCategoryType.schema.json,✅,✅,✅,✅
enumeration,MeasurementMethodEnum,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MeasurementMethodEnum.schema.json,✅,✅,✅,✅
enumeration,MeasurementTypeEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MeasurementTypeEnumeration.schema.json,✅,✅,✅,✅
enumeration,MediaEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MediaEnumeration.schema.json,✅,✅,✅,✅
enumeration,MedicalAudienceType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MedicalAudienceType.schema.json,✅,✅,✅,✅
enumeration,MedicalEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MedicalEnumeration.schema.json,✅,✅,✅,✅
enumeration,MedicalEvidenceLevel,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MedicalEvidenceLevel.schema.json,✅,✅,✅,✅
enumeration,MedicalProcedureType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MedicalProcedureType.schema.json,✅,✅,✅,✅
enumeration,MedicalSpecialty,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MedicalSpecialty.schema.json,✅,✅,✅,✅
enumeration,MedicalStudyStatus,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MedicalStudyStatus.schema.json,✅,✅,✅,✅
enumeration,MedicineSystem,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MedicineSystem.schema.json,✅,✅,✅,✅
enumeration,MerchantReturnEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MerchantReturnEnumeration.schema.json,✅,✅,✅,✅
enumeration,MusicAlbumProductionType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MusicAlbumProductionType.schema.json,✅,✅,✅,✅
enumeration,MusicAlbumReleaseType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MusicAlbumReleaseType.schema.json,✅,✅,✅,✅
enumeration,MusicReleaseFormatType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/MusicReleaseFormatType.schema.json,✅,✅,✅,✅
enumeration,NonprofitType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/NonprofitType.schema.json,✅,✅,✅,✅
enumeration,OfferItemCondition,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/OfferItemCondition.schema.json,✅,✅,✅,✅
enumeration,PaymentMethodType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/PaymentMethodType.schema.json,✅,✅,✅,✅
enumeration,PhysicalActivityCategory,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/PhysicalActivityCategory.schema.json,✅,✅,✅,✅
enumeration,PhysicalExam,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/PhysicalExam.schema.json,✅,✅,✅,✅
enumeration,PriceComponentTypeEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/PriceComponentTypeEnumeration.schema.json,✅,✅,✅,✅
enumeration,PriceTypeEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/PriceTypeEnumeration.schema.json,✅,✅,✅,✅
enumeration,QualitativeValue,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/QualitativeValue.schema.json,✅,✅,✅,✅
enumeration,RefundTypeEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/RefundTypeEnumeration.schema.json,✅,✅,✅,✅
enumeration,RestrictedDiet,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/RestrictedDiet.schema.json,✅,✅,✅,✅
enumeration,ReturnFeesEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/ReturnFeesEnumeration.schema.json,✅,✅,✅,✅
enumeration,ReturnLabelSourceEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/ReturnLabelSourceEnumeration.schema.json,✅,✅,✅,✅
enumeration,ReturnMethodEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/ReturnMethodEnumeration.schema.json,✅,✅,✅,✅
enumeration,SizeSpecification,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/SizeSpecification.schema.json,✅,✅,✅,✅
enumeration,Specialty,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/Specialty.schema.json,✅,✅,✅,✅
enumeration,StatusEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/StatusEnumeration.schema.json,✅,✅,✅,✅
enumeration,TierBenefitEnumeration,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/TierBenefitEnumeration.schema.json,✅,✅,✅,✅
enumeration,WarrantyScope,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/enumerations/WarrantyScope.schema.json,✅,✅,✅,✅
datatype,Boolean,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/datatypes/Boolean.schema.json,✅,✅,✅,✅
