id,label,subTypeOf,equivalentClass,subTypes,supersedes,supersededBy,isPartOf
https://schema.org/3DModel,3DModel,https://schema.org/MediaObject,,,,,https://pending.schema.org
https://schema.org/AMRadioChannel,AMRadioChannel,https://schema.org/RadioChannel,,,,,
https://schema.org/APIReference,APIReference,https://schema.org/TechArticle,,,,,
https://schema.org/Abdomen,Abdomen,,,,,,
https://schema.org/AboutPage,AboutPage,https://schema.org/WebPage,,,,,
https://schema.org/AcceptAction,AcceptAction,https://schema.org/AllocateAction,,,,,
https://schema.org/Accommodation,Accommodation,https://schema.org/Place,,"https://schema.org/Apartment, https://schema.org/CampingPitch, https://schema.org/House, https://schema.org/Room, https://schema.org/Suite",,,
https://schema.org/AccountingService,AccountingService,https://schema.org/FinancialService,,,,,
https://schema.org/AchieveAction,AchieveAction,https://schema.org/Action,,"https://schema.org/LoseAction, https://schema.org/TieAction, https://schema.org/WinAction",,,
https://schema.org/Action,Action,https://schema.org/Thing,,"https://schema.org/AchieveAction, https://schema.org/AssessAction, https://schema.org/ConsumeAction, https://schema.org/ControlAction, https://schema.org/CreateAction, https://schema.org/FindAction, https://schema.org/InteractAction, https://schema.org/MoveAction, https://schema.org/OrganizeAction, https://schema.org/PlayAction, https://schema.org/SearchAction, https://schema.org/SeekToAction, https://schema.org/SolveMathAction, https://schema.org/TradeAction, https://schema.org/TransferAction, https://schema.org/UpdateAction",,,
https://schema.org/ActionAccessSpecification,ActionAccessSpecification,https://schema.org/Intangible,,,,,
https://schema.org/ActionStatusType,ActionStatusType,https://schema.org/StatusEnumeration,,,,,
https://schema.org/ActivateAction,ActivateAction,https://schema.org/ControlAction,,,,,
https://schema.org/ActivationFee,ActivationFee,,,,,,https://pending.schema.org
https://schema.org/ActiveActionStatus,ActiveActionStatus,,,,,,
https://schema.org/ActiveNotRecruiting,ActiveNotRecruiting,,,,,,
https://schema.org/AddAction,AddAction,https://schema.org/UpdateAction,,https://schema.org/InsertAction,,,
https://schema.org/AdministrativeArea,AdministrativeArea,https://schema.org/Place,https://www.omg.org/spec/Commons/GeopoliticalEntities/Subdivision,"https://schema.org/City, https://schema.org/Country, https://schema.org/SchoolDistrict, https://schema.org/State",,,
https://schema.org/AdultEntertainment,AdultEntertainment,https://schema.org/EntertainmentBusiness,,,,,
https://schema.org/AdultOrientedEnumeration,AdultOrientedEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/AdvertiserContentArticle,AdvertiserContentArticle,https://schema.org/Article,,,,,https://pending.schema.org
https://schema.org/AerobicActivity,AerobicActivity,,,,,,
https://schema.org/AggregateOffer,AggregateOffer,https://schema.org/Offer,,,,,
https://schema.org/AggregateRating,AggregateRating,https://schema.org/Rating,,https://schema.org/EmployerAggregateRating,,,
https://schema.org/AgreeAction,AgreeAction,https://schema.org/ReactAction,,,,,
https://schema.org/Airline,Airline,https://schema.org/Organization,,,,,
https://schema.org/Airport,Airport,https://schema.org/CivicStructure,,,,,
https://schema.org/AlbumRelease,AlbumRelease,,,,,,
https://schema.org/AlcoholConsideration,AlcoholConsideration,,,,,,https://pending.schema.org
https://schema.org/AlgorithmicMediaDigitalSource,AlgorithmicMediaDigitalSource,,,,,,https://pending.schema.org
https://schema.org/AlgorithmicallyEnhancedDigitalSource,AlgorithmicallyEnhancedDigitalSource,,,,,,https://pending.schema.org
https://schema.org/AlignmentObject,AlignmentObject,https://schema.org/Intangible,,,,,
https://schema.org/AllWheelDriveConfiguration,AllWheelDriveConfiguration,,,,,,
https://schema.org/AllergiesHealthAspect,AllergiesHealthAspect,,,,,,https://pending.schema.org
https://schema.org/AllocateAction,AllocateAction,https://schema.org/OrganizeAction,,"https://schema.org/AcceptAction, https://schema.org/AssignAction, https://schema.org/AuthorizeAction, https://schema.org/RejectAction",,,
https://schema.org/AmpStory,AmpStory,"https://schema.org/CreativeWork, https://schema.org/MediaObject",,,,,https://pending.schema.org
https://schema.org/AmusementPark,AmusementPark,https://schema.org/EntertainmentBusiness,,,,,
https://schema.org/AnaerobicActivity,AnaerobicActivity,,,,,,
https://schema.org/AnalysisNewsArticle,AnalysisNewsArticle,https://schema.org/NewsArticle,,,,,https://pending.schema.org
https://schema.org/AnatomicalStructure,AnatomicalStructure,https://schema.org/MedicalEntity,,"https://schema.org/Bone, https://schema.org/BrainStructure, https://schema.org/Joint, https://schema.org/Ligament, https://schema.org/Muscle, https://schema.org/Nerve, https://schema.org/Vessel",,,
https://schema.org/AnatomicalSystem,AnatomicalSystem,https://schema.org/MedicalEntity,,,,,
https://schema.org/AndroidPlatform,AndroidPlatform,,,,,,https://pending.schema.org
https://schema.org/Anesthesia,Anesthesia,,,,,,
https://schema.org/AnimalShelter,AnimalShelter,https://schema.org/LocalBusiness,,,,,
https://schema.org/Answer,Answer,https://schema.org/Comment,,,,,
https://schema.org/Apartment,Apartment,https://schema.org/Accommodation,,,,,
https://schema.org/ApartmentComplex,ApartmentComplex,https://schema.org/Residence,,,,,
https://schema.org/Appearance,Appearance,,,,,,
https://schema.org/AppendAction,AppendAction,https://schema.org/InsertAction,,,,,
https://schema.org/ApplyAction,ApplyAction,https://schema.org/OrganizeAction,,,,,
https://schema.org/ApprovedIndication,ApprovedIndication,https://schema.org/MedicalIndication,,,,,
https://schema.org/Aquarium,Aquarium,https://schema.org/CivicStructure,,,,,
https://schema.org/ArchiveComponent,ArchiveComponent,https://schema.org/CreativeWork,,,,,https://pending.schema.org
https://schema.org/ArchiveOrganization,ArchiveOrganization,https://schema.org/LocalBusiness,,,,,https://pending.schema.org
https://schema.org/ArriveAction,ArriveAction,https://schema.org/MoveAction,,,,,
https://schema.org/ArtGallery,ArtGallery,https://schema.org/EntertainmentBusiness,,,,,
https://schema.org/Artery,Artery,https://schema.org/Vessel,http://purl.bioontology.org/ontology/SNOMEDCT/51114001,,,,
https://schema.org/Article,Article,https://schema.org/CreativeWork,,"https://schema.org/AdvertiserContentArticle, https://schema.org/NewsArticle, https://schema.org/Report, https://schema.org/SatiricalArticle, https://schema.org/ScholarlyArticle, https://schema.org/SocialMediaPosting, https://schema.org/TechArticle",,,
https://schema.org/AskAction,AskAction,https://schema.org/CommunicateAction,,,,,
https://schema.org/AskPublicNewsArticle,AskPublicNewsArticle,https://schema.org/NewsArticle,,,,,https://pending.schema.org
https://schema.org/AssessAction,AssessAction,https://schema.org/Action,,"https://schema.org/ChooseAction, https://schema.org/IgnoreAction, https://schema.org/ReactAction, https://schema.org/ReviewAction",,,
https://schema.org/AssignAction,AssignAction,https://schema.org/AllocateAction,,,,,
https://schema.org/Atlas,Atlas,https://schema.org/CreativeWork,,,,,https://bib.schema.org
https://schema.org/Attorney,Attorney,https://schema.org/LegalService,,,,,
https://schema.org/Audience,Audience,https://schema.org/Intangible,,"https://schema.org/BusinessAudience, https://schema.org/EducationalAudience, https://schema.org/MedicalAudience, https://schema.org/PeopleAudience, https://schema.org/Researcher",,,
https://schema.org/AudioObject,AudioObject,https://schema.org/MediaObject,,"https://schema.org/AudioObjectSnapshot, https://schema.org/Audiobook",,,
https://schema.org/AudioObjectSnapshot,AudioObjectSnapshot,https://schema.org/AudioObject,,,,,https://pending.schema.org
https://schema.org/Audiobook,Audiobook,"https://schema.org/AudioObject, https://schema.org/Book",,,,,https://bib.schema.org
https://schema.org/AudiobookFormat,AudiobookFormat,,,,,,
https://schema.org/AuthenticateAction,AuthenticateAction,https://schema.org/ControlAction,,,,,https://pending.schema.org
https://schema.org/AuthoritativeLegalValue,AuthoritativeLegalValue,,,,,,https://pending.schema.org
https://schema.org/AuthorizeAction,AuthorizeAction,https://schema.org/AllocateAction,,,,,
https://schema.org/AutoBodyShop,AutoBodyShop,https://schema.org/AutomotiveBusiness,,,,,
https://schema.org/AutoDealer,AutoDealer,https://schema.org/AutomotiveBusiness,,,,,
https://schema.org/AutoPartsStore,AutoPartsStore,"https://schema.org/AutomotiveBusiness, https://schema.org/Store",,,,,
https://schema.org/AutoRental,AutoRental,https://schema.org/AutomotiveBusiness,,,,,
https://schema.org/AutoRepair,AutoRepair,https://schema.org/AutomotiveBusiness,,,,,
https://schema.org/AutoWash,AutoWash,https://schema.org/AutomotiveBusiness,,,,,
https://schema.org/AutomatedTeller,AutomatedTeller,https://schema.org/FinancialService,,,,,
https://schema.org/AutomotiveBusiness,AutomotiveBusiness,https://schema.org/LocalBusiness,,"https://schema.org/AutoBodyShop, https://schema.org/AutoDealer, https://schema.org/AutoPartsStore, https://schema.org/AutoRental, https://schema.org/AutoRepair, https://schema.org/AutoWash, https://schema.org/GasStation, https://schema.org/MotorcycleDealer, https://schema.org/MotorcycleRepair",,,
https://schema.org/Ayurvedic,Ayurvedic,,,,,,
https://schema.org/BackOrder,BackOrder,,,,,,
https://schema.org/BackgroundNewsArticle,BackgroundNewsArticle,https://schema.org/NewsArticle,,,,,https://pending.schema.org
https://schema.org/Bacteria,Bacteria,,,,,,
https://schema.org/Bakery,Bakery,https://schema.org/FoodEstablishment,,,,,
https://schema.org/Balance,Balance,,,,,,
https://schema.org/BankAccount,BankAccount,https://schema.org/FinancialProduct,https://spec.edmcouncil.org/fibo/ontology/FBC/ProductsAndServices/FinancialProductsAndServices/BankAccount,https://schema.org/DepositAccount,,,
https://schema.org/BankOrCreditUnion,BankOrCreditUnion,https://schema.org/FinancialService,,,,,
https://schema.org/BarOrPub,BarOrPub,https://schema.org/FoodEstablishment,,,,,
https://schema.org/Barcode,Barcode,https://schema.org/ImageObject,,,,,
https://schema.org/BasicIncome,BasicIncome,,,,,,https://pending.schema.org
https://schema.org/Beach,Beach,https://schema.org/CivicStructure,,,,,
https://schema.org/BeautySalon,BeautySalon,https://schema.org/HealthAndBeautyBusiness,,,,,
https://schema.org/BedAndBreakfast,BedAndBreakfast,https://schema.org/LodgingBusiness,,,,,
https://schema.org/BedDetails,BedDetails,https://schema.org/Intangible,,,,,
https://schema.org/BedType,BedType,https://schema.org/QualitativeValue,,,,,
https://schema.org/BefriendAction,BefriendAction,https://schema.org/InteractAction,,,,,
https://schema.org/BenefitsHealthAspect,BenefitsHealthAspect,,,,,,https://pending.schema.org
https://schema.org/BikeStore,BikeStore,https://schema.org/Store,,,,,
https://schema.org/BioChemEntity,BioChemEntity,https://schema.org/Thing,,"https://schema.org/ChemicalSubstance, https://schema.org/Gene, https://schema.org/MolecularEntity, https://schema.org/Protein",,,https://pending.schema.org
https://schema.org/Blog,Blog,https://schema.org/CreativeWork,,,,,
https://schema.org/BlogPosting,BlogPosting,https://schema.org/SocialMediaPosting,,https://schema.org/LiveBlogPosting,,,
https://schema.org/BloodTest,BloodTest,https://schema.org/MedicalTest,,,,,
https://schema.org/BoardingPolicyType,BoardingPolicyType,https://schema.org/Enumeration,,,,,
https://schema.org/BoatReservation,BoatReservation,https://schema.org/Reservation,,,,,https://pending.schema.org
https://schema.org/BoatTerminal,BoatTerminal,https://schema.org/CivicStructure,,,,,https://pending.schema.org
https://schema.org/BoatTrip,BoatTrip,https://schema.org/Trip,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementArm,BodyMeasurementArm,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementBust,BodyMeasurementBust,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementChest,BodyMeasurementChest,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementFoot,BodyMeasurementFoot,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementHand,BodyMeasurementHand,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementHead,BodyMeasurementHead,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementHeight,BodyMeasurementHeight,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementHips,BodyMeasurementHips,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementInsideLeg,BodyMeasurementInsideLeg,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementNeck,BodyMeasurementNeck,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementTypeEnumeration,BodyMeasurementTypeEnumeration,https://schema.org/MeasurementTypeEnumeration,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementUnderbust,BodyMeasurementUnderbust,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementWaist,BodyMeasurementWaist,,,,,,https://pending.schema.org
https://schema.org/BodyMeasurementWeight,BodyMeasurementWeight,,,,,,https://pending.schema.org
https://schema.org/BodyOfWater,BodyOfWater,https://schema.org/Landform,,"https://schema.org/Canal, https://schema.org/LakeBodyOfWater, https://schema.org/OceanBodyOfWater, https://schema.org/Pond, https://schema.org/Reservoir, https://schema.org/RiverBodyOfWater, https://schema.org/SeaBodyOfWater, https://schema.org/Waterfall",,,
https://schema.org/Bone,Bone,https://schema.org/AnatomicalStructure,,,,,
https://schema.org/Book,Book,https://schema.org/CreativeWork,,"https://schema.org/Audiobook, https://schema.org/SequentialArt",,,
https://schema.org/BookFormatType,BookFormatType,https://schema.org/Enumeration,,,,,
https://schema.org/BookSeries,BookSeries,https://schema.org/CreativeWorkSeries,,,,,
https://schema.org/BookStore,BookStore,https://schema.org/Store,,,,,
https://schema.org/BookmarkAction,BookmarkAction,https://schema.org/OrganizeAction,,,,,
https://schema.org/Boolean,Boolean,,,"https://schema.org/False, https://schema.org/True",,,
https://schema.org/BorrowAction,BorrowAction,https://schema.org/TransferAction,,,,,
https://schema.org/BowlingAlley,BowlingAlley,https://schema.org/SportsActivityLocation,,,,,
https://schema.org/BrainStructure,BrainStructure,https://schema.org/AnatomicalStructure,,,,,
https://schema.org/Brand,Brand,"https://schema.org/Intangible, https://www.omg.org/spec/Commons/Classifiers/Classifier",http://unece.org/vocab#BrandName,,,,
https://schema.org/BreadcrumbList,BreadcrumbList,https://schema.org/ItemList,,,,,
https://schema.org/Brewery,Brewery,https://schema.org/FoodEstablishment,,,,,
https://schema.org/Bridge,Bridge,https://schema.org/CivicStructure,,,,,
https://schema.org/BroadcastChannel,BroadcastChannel,https://schema.org/Intangible,,"https://schema.org/RadioChannel, https://schema.org/TelevisionChannel",,,
https://schema.org/BroadcastEvent,BroadcastEvent,https://schema.org/PublicationEvent,,,,,
https://schema.org/BroadcastFrequencySpecification,BroadcastFrequencySpecification,https://schema.org/Intangible,,,,,
https://schema.org/BroadcastRelease,BroadcastRelease,,,,,,
https://schema.org/BroadcastService,BroadcastService,https://schema.org/Service,,https://schema.org/RadioBroadcastService,,,
https://schema.org/BrokerageAccount,BrokerageAccount,https://schema.org/InvestmentOrDeposit,,,,,https://pending.schema.org
https://schema.org/BuddhistTemple,BuddhistTemple,https://schema.org/PlaceOfWorship,,,,,
https://schema.org/BusOrCoach,BusOrCoach,https://schema.org/Vehicle,,,,,https://auto.schema.org
https://schema.org/BusReservation,BusReservation,https://schema.org/Reservation,,,,,
https://schema.org/BusStation,BusStation,https://schema.org/CivicStructure,,,,,
https://schema.org/BusStop,BusStop,https://schema.org/CivicStructure,,,,,
https://schema.org/BusTrip,BusTrip,https://schema.org/Trip,,,,,
https://schema.org/BusinessAudience,BusinessAudience,https://schema.org/Audience,,,,,
https://schema.org/BusinessEntityType,BusinessEntityType,https://schema.org/Enumeration,,,,,
https://schema.org/BusinessEvent,BusinessEvent,https://schema.org/Event,,,,,
https://schema.org/BusinessFunction,BusinessFunction,https://schema.org/Enumeration,,,,,
https://schema.org/BusinessSupport,BusinessSupport,,,,,,https://pending.schema.org
https://schema.org/BuyAction,BuyAction,https://schema.org/TradeAction,,,,,
https://schema.org/ByBankTransferInAdvance,ByBankTransferInAdvance,,,,,,
https://schema.org/ByInvoice,ByInvoice,,,,,,
https://schema.org/CDCPMDRecord,CDCPMDRecord,https://schema.org/StructuredValue,,,,,https://pending.schema.org
https://schema.org/CDFormat,CDFormat,,,,,,
https://schema.org/COD,COD,,,,,,
https://schema.org/CT,CT,,,,,,
https://schema.org/CableOrSatelliteService,CableOrSatelliteService,https://schema.org/Service,,,,,
https://schema.org/CafeOrCoffeeShop,CafeOrCoffeeShop,https://schema.org/FoodEstablishment,,,,,
https://schema.org/Campground,Campground,"https://schema.org/CivicStructure, https://schema.org/LodgingBusiness",,,,,
https://schema.org/CampingPitch,CampingPitch,https://schema.org/Accommodation,,,,,
https://schema.org/Canal,Canal,https://schema.org/BodyOfWater,,,,,
https://schema.org/CancelAction,CancelAction,https://schema.org/PlanAction,,,,,
https://schema.org/Car,Car,https://schema.org/Vehicle,,,,,
https://schema.org/CarUsageType,CarUsageType,https://schema.org/Enumeration,,,,,https://auto.schema.org
https://schema.org/Cardiovascular,Cardiovascular,,,,,,
https://schema.org/CardiovascularExam,CardiovascularExam,,,,,,
https://schema.org/CaseSeries,CaseSeries,,,,,,
https://schema.org/Cash,Cash,,,,,,
https://schema.org/Casino,Casino,https://schema.org/EntertainmentBusiness,,,,,
https://schema.org/CassetteFormat,CassetteFormat,,,,,,
https://schema.org/CategoryCode,CategoryCode,https://schema.org/DefinedTerm,,https://schema.org/MedicalCode,,,https://pending.schema.org
https://schema.org/CategoryCodeSet,CategoryCodeSet,https://schema.org/DefinedTermSet,,,,,https://pending.schema.org
https://schema.org/CatholicChurch,CatholicChurch,https://schema.org/Church,,,,,
https://schema.org/CausesHealthAspect,CausesHealthAspect,,,,,,https://pending.schema.org
https://schema.org/Cemetery,Cemetery,https://schema.org/CivicStructure,,,,,
https://schema.org/Certification,Certification,"https://schema.org/CreativeWork, https://spec.edmcouncil.org/fibo/ontology/FND/Arrangements/Documents/Certificate","https://ref.gs1.org/voc/CertificationDetails, http://unece.org/vocab#SpecifiedCertificate",,,,https://pending.schema.org
https://schema.org/CertificationActive,CertificationActive,,,,,,https://pending.schema.org
https://schema.org/CertificationInactive,CertificationInactive,,,,,,https://pending.schema.org
https://schema.org/CertificationStatusEnumeration,CertificationStatusEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/Chapter,Chapter,https://schema.org/CreativeWork,,,,,https://bib.schema.org
https://schema.org/CharitableIncorporatedOrganization,CharitableIncorporatedOrganization,,,,,,https://pending.schema.org
https://schema.org/CheckAction,CheckAction,https://schema.org/FindAction,,,,,
https://schema.org/CheckInAction,CheckInAction,https://schema.org/CommunicateAction,,,,,
https://schema.org/CheckInAdvance,CheckInAdvance,,,,,,
https://schema.org/CheckOutAction,CheckOutAction,https://schema.org/CommunicateAction,,,,,
https://schema.org/CheckoutPage,CheckoutPage,https://schema.org/WebPage,,,,,
https://schema.org/ChemicalSubstance,ChemicalSubstance,https://schema.org/BioChemEntity,,,,,https://pending.schema.org
https://schema.org/ChildCare,ChildCare,https://schema.org/LocalBusiness,,,,,
https://schema.org/ChildrensEvent,ChildrensEvent,https://schema.org/Event,,,,,
https://schema.org/Chiropractic,Chiropractic,,,,,,
https://schema.org/ChooseAction,ChooseAction,https://schema.org/AssessAction,,https://schema.org/VoteAction,,,
https://schema.org/Church,Church,https://schema.org/PlaceOfWorship,,https://schema.org/CatholicChurch,,,
https://schema.org/City,City,https://schema.org/AdministrativeArea,https://spec.edmcouncil.org/fibo/ontology/FND/Places/Locations/Municipality,,,,
https://schema.org/CityHall,CityHall,https://schema.org/GovernmentBuilding,,,,,
https://schema.org/CivicStructure,CivicStructure,https://schema.org/Place,,"https://schema.org/Airport, https://schema.org/Aquarium, https://schema.org/Beach, https://schema.org/BoatTerminal, https://schema.org/Bridge, https://schema.org/BusStation, https://schema.org/BusStop, https://schema.org/Campground, https://schema.org/Cemetery, https://schema.org/Crematorium, https://schema.org/EducationalOrganization, https://schema.org/EventVenue, https://schema.org/FireStation, https://schema.org/GovernmentBuilding, https://schema.org/Hospital, https://schema.org/MovieTheater, https://schema.org/Museum, https://schema.org/MusicVenue, https://schema.org/Park, https://schema.org/ParkingFacility, https://schema.org/PerformingArtsTheater, https://schema.org/PlaceOfWorship, https://schema.org/Playground, https://schema.org/PoliceStation, https://schema.org/PublicToilet, https://schema.org/RVPark, https://schema.org/StadiumOrArena, https://schema.org/SubwayStation, https://schema.org/TaxiStand, https://schema.org/TrainStation, https://schema.org/Zoo",,,
https://schema.org/Claim,Claim,https://schema.org/CreativeWork,,,,,https://pending.schema.org
https://schema.org/ClaimReview,ClaimReview,https://schema.org/Review,,,,,
https://schema.org/Class,Class,https://schema.org/Intangible,http://www.w3.org/2000/01/rdf-schema#Class,,,,https://meta.schema.org
https://schema.org/CleaningFee,CleaningFee,,,,,,https://pending.schema.org
https://schema.org/Clinician,Clinician,,,,,,
https://schema.org/Clip,Clip,https://schema.org/CreativeWork,,"https://schema.org/MovieClip, https://schema.org/RadioClip, https://schema.org/TVClip, https://schema.org/VideoGameClip",,,
https://schema.org/ClothingStore,ClothingStore,https://schema.org/Store,,,,,
https://schema.org/CoOp,CoOp,,,,,,
https://schema.org/Code,Code,https://schema.org/CreativeWork,,,,https://schema.org/SoftwareSourceCode,
https://schema.org/CohortStudy,CohortStudy,,,,,,
https://schema.org/Collection,Collection,https://schema.org/CreativeWork,,https://schema.org/ProductCollection,,,https://bib.schema.org
https://schema.org/CollectionPage,CollectionPage,https://schema.org/WebPage,,https://schema.org/MediaGallery,,,
https://schema.org/CollegeOrUniversity,CollegeOrUniversity,https://schema.org/EducationalOrganization,,,,,
https://schema.org/ComedyClub,ComedyClub,https://schema.org/EntertainmentBusiness,,,,,
https://schema.org/ComedyEvent,ComedyEvent,https://schema.org/Event,,,,,
https://schema.org/ComicCoverArt,ComicCoverArt,"https://schema.org/ComicStory, https://schema.org/CoverArt",,,,,https://bib.schema.org
https://schema.org/ComicIssue,ComicIssue,https://schema.org/PublicationIssue,,,,,https://bib.schema.org
https://schema.org/ComicSeries,ComicSeries,https://schema.org/Periodical,,,,,https://bib.schema.org
https://schema.org/ComicStory,ComicStory,https://schema.org/CreativeWork,,https://schema.org/ComicCoverArt,,,https://bib.schema.org
https://schema.org/Comment,Comment,https://schema.org/CreativeWork,,"https://schema.org/Answer, https://schema.org/CorrectionComment, https://schema.org/Question",,,
https://schema.org/CommentAction,CommentAction,https://schema.org/CommunicateAction,,,,,
https://schema.org/CommentPermission,CommentPermission,,,,,,
https://schema.org/CommunicateAction,CommunicateAction,https://schema.org/InteractAction,,"https://schema.org/AskAction, https://schema.org/CheckInAction, https://schema.org/CheckOutAction, https://schema.org/CommentAction, https://schema.org/InformAction, https://schema.org/InviteAction, https://schema.org/ReplyAction, https://schema.org/ShareAction",,,
https://schema.org/CommunityHealth,CommunityHealth,https://schema.org/MedicalBusiness,,,,,
https://schema.org/CompilationAlbum,CompilationAlbum,,,,,,
https://schema.org/CompleteDataFeed,CompleteDataFeed,https://schema.org/DataFeed,,,,,https://pending.schema.org
https://schema.org/Completed,Completed,,,,,,
https://schema.org/CompletedActionStatus,CompletedActionStatus,,,,,,
https://schema.org/CompositeCaptureDigitalSource,CompositeCaptureDigitalSource,,,,,,https://pending.schema.org
https://schema.org/CompositeDigitalSource,CompositeDigitalSource,,,,,,https://pending.schema.org
https://schema.org/CompositeSyntheticDigitalSource,CompositeSyntheticDigitalSource,,,,,,https://pending.schema.org
https://schema.org/CompositeWithTrainedAlgorithmicMediaDigitalSource,CompositeWithTrainedAlgorithmicMediaDigitalSource,,,,,,https://pending.schema.org
https://schema.org/CompoundPriceSpecification,CompoundPriceSpecification,https://schema.org/PriceSpecification,,,,,
https://schema.org/ComputerLanguage,ComputerLanguage,https://schema.org/Intangible,,,,,
https://schema.org/ComputerStore,ComputerStore,https://schema.org/Store,,,,,
https://schema.org/ConferenceEvent,ConferenceEvent,https://schema.org/Event,,,,,https://pending.schema.org
https://schema.org/ConfirmAction,ConfirmAction,https://schema.org/InformAction,,,,,
https://schema.org/Consortium,Consortium,https://schema.org/Organization,,,,,https://pending.schema.org
https://schema.org/ConstraintNode,ConstraintNode,https://schema.org/Intangible,,https://schema.org/StatisticalVariable,,,https://pending.schema.org
https://schema.org/ConsumeAction,ConsumeAction,https://schema.org/Action,,"https://schema.org/DrinkAction, https://schema.org/EatAction, https://schema.org/InstallAction, https://schema.org/ListenAction, https://schema.org/PlayGameAction, https://schema.org/ReadAction, https://schema.org/UseAction, https://schema.org/ViewAction, https://schema.org/WatchAction",,,
https://schema.org/ContactPage,ContactPage,https://schema.org/WebPage,,,,,
https://schema.org/ContactPoint,ContactPoint,https://schema.org/StructuredValue,"http://www.w3.org/2006/vcard/ns#VCard, https://ref.gs1.org/voc/ContactPoint, https://spec.edmcouncil.org/fibo/ontology/FND/Organizations/Organizations/ContactPoint",https://schema.org/PostalAddress,,,
https://schema.org/ContactPointOption,ContactPointOption,https://schema.org/Enumeration,,,,,
https://schema.org/ContagiousnessHealthAspect,ContagiousnessHealthAspect,,,,,,https://pending.schema.org
https://schema.org/Continent,Continent,https://schema.org/Landform,https://www.omg.org/spec/LCC/Countries/CountryRepresentation/Continent,,,,
https://schema.org/ControlAction,ControlAction,https://schema.org/Action,,"https://schema.org/ActivateAction, https://schema.org/AuthenticateAction, https://schema.org/DeactivateAction, https://schema.org/LoginAction, https://schema.org/ResetPasswordAction, https://schema.org/ResumeAction, https://schema.org/SuspendAction",,,
https://schema.org/ConvenienceStore,ConvenienceStore,https://schema.org/Store,,,,,
https://schema.org/Conversation,Conversation,https://schema.org/CreativeWork,,,,,
https://schema.org/CookAction,CookAction,https://schema.org/CreateAction,,,,,
https://schema.org/Cooperative,Cooperative,https://schema.org/Organization,https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/CooperativeSociety,,,,
https://schema.org/Corporation,Corporation,https://schema.org/Organization,https://spec.edmcouncil.org/fibo/ontology/BE/Corporations/Corporations/Corporation,,,,
https://schema.org/CorrectionComment,CorrectionComment,https://schema.org/Comment,,,,,https://pending.schema.org
https://schema.org/Country,Country,"https://schema.org/AdministrativeArea, https://www.omg.org/spec/Commons/GeopoliticalEntities/GeopoliticalEntity","https://ref.gs1.org/voc/Country, https://www.omg.org/spec/LCC/Countries/CountryRepresentation/Country, http://unece.org/vocab#Country",,,,
https://schema.org/Course,Course,"https://schema.org/CreativeWork, https://schema.org/LearningResource",,,,,
https://schema.org/CourseInstance,CourseInstance,https://schema.org/Event,,,,,
https://schema.org/Courthouse,Courthouse,https://schema.org/GovernmentBuilding,,,,,
https://schema.org/CoverArt,CoverArt,https://schema.org/VisualArtwork,,https://schema.org/ComicCoverArt,,,https://bib.schema.org
https://schema.org/CovidTestingFacility,CovidTestingFacility,https://schema.org/MedicalClinic,,,,,https://pending.schema.org
https://schema.org/CreateAction,CreateAction,https://schema.org/Action,,"https://schema.org/CookAction, https://schema.org/DrawAction, https://schema.org/FilmAction, https://schema.org/PaintAction, https://schema.org/PhotographAction, https://schema.org/WriteAction",,,
